date,btc_p,ltc_p,eth_p,xrp_p,doge_p
17/12/2019,6876.7,39.87,132.47,0.183699254,0.002017735
18/12/2019,6611.1,36.86,121.75,0.196176346,0.002182939
19/12/2019,7287.9,40.83,132.88,0.190819496,0.002123308
20/12/2019,7149.8,39.69,128.12,0.195315626,0.002074712
23/12/2019,7510.0,41.95,132.41,0.190942674,0.00207284
24/12/2019,7324.0,40.58,128.0,0.192198227,0.002072777
27/12/2019,7195.5,39.95,125.51,0.191102142,0.002052555
30/12/2019,7391.0,43.09,134.31,0.194474151,0.00205447
31/12/2019,7209.7,42.22,131.1,0.192893953,0.002028363
06/01/2020,7346.9,43.26,135.27,0.210249193,0.002646716
07/01/2020,7757.3,45.82,144.34,0.176975855,0.002353646
09/01/2020,8043.3,45.31,140.7,0.295695506,0.003255985
10/01/2020,7818.0,44.84,137.91,0.23824885,0.00261584
13/01/2020,8177.3,51.5,146.5,0.212617096,0.002357752
14/01/2020,8104.0,49.55,143.58,0.234687095,0.002470019
15/01/2020,8815.5,58.55,166.19,0.232894836,0.002368673
16/01/2020,8810.3,58.12,166.31,0.228573655,0.002344843
17/01/2020,8717.8,57.53,164.17,0.238775983,0.002489898
21/01/2020,8629.4,57.11,166.61,0.237165688,0.00237643
22/01/2020,8723.3,57.6,169.3,0.23605561,0.002323446
23/01/2020,8659.0,58.14,167.66,0.226104015,0.002267636
24/01/2020,8390.1,54.41,162.5,0.223041312,0.002275864
27/01/2020,8592.7,56.2,167.4,0.231221984,0.002367672
28/01/2020,8891.8,58.5,169.88,0.238488075,0.002449574
29/01/2020,9399.9,60.66,176.41,0.235729761,0.002389703
30/01/2020,9280.9,59.61,173.48,0.243641719,0.002440406
31/01/2020,9500.0,67.98,184.34,0.239232744,0.002393568
03/02/2020,9322.2,69.85,188.25,0.238747312,0.002348606
04/02/2020,9281.0,69.7,189.78,0.178640457,0.00188209
06/02/2020,9616.2,72.55,203.76,0.202764321,0.002561239
10/02/2020,10160.1,77.08,228.64,0.2341174,0.0025834
11/02/2020,9850.1,74.29,223.0,0.23542055,0.00251712
12/02/2020,10273.2,76.95,237.83,0.62989304,0.00337436
13/02/2020,10354.6,81.22,266.4,0.326706186,0.003025894
14/02/2020,10241.6,80.62,268.64,0.334822106,0.003129847
18/02/2020,9702.1,73.24,268.22,0.297912671,0.002839305
19/02/2020,10180.0,77.29,282.82,0.27760221,0.002624076
20/02/2020,9602.2,70.72,258.85,0.272395698,0.002658767
21/02/2020,9610.7,69.48,257.96,0.274937772,0.002648282
24/02/2020,9966.1,79.85,275.73,0.270626801,0.002589575
25/02/2020,9664.6,75.69,265.81,0.253411731,0.002476182
26/02/2020,9309.5,70.92,246.7,0.230851247,0.002339206
27/02/2020,8783.5,60.5,223.71,0.237116312,0.002323815
28/02/2020,8810.3,61.61,227.5,0.236296271,0.002288663
02/03/2020,8530.0,57.71,217.5,0.254627163,0.002439852
03/03/2020,8924.7,61.39,232.0,0.23438052,0.00249926
04/03/2020,8752.8,60.98,223.53,0.179466925,0.001853061
06/03/2020,9066.0,62.08,228.66,0.203663381,0.002582592
09/03/2020,8035.6,50.98,199.89,0.246580447,0.002802429
11/03/2020,7886.9,50.12,200.15,0.23951003,0.00252762
12/03/2020,7943.3,48.56,194.81,0.63148285,0.00342761
13/03/2020,4850.0,30.05,108.78,0.15935219,0.001737828
16/03/2020,5340.1,36.35,123.24,0.141063143,0.001587194
17/03/2020,5042.3,33.2,110.97,0.144524064,0.001587378
18/03/2020,5331.7,34.29,116.11,0.143100485,0.001565583
19/03/2020,5415.2,34.71,118.61,0.165036657,0.001773246
20/03/2020,6184.5,39.11,136.75,0.156868481,0.001772574
23/03/2020,5825.5,35.42,122.38,0.157418798,0.001804578
24/03/2020,6505.1,39.14,136.58,0.16225497,0.001850777
25/03/2020,6769.0,40.71,139.22,0.161632985,0.001833944
26/03/2020,6689.9,39.38,136.35,0.175019116,0.001841567
27/03/2020,6767.0,40.56,139.01,0.176195359,0.001807071
30/03/2020,5875.0,37.1,124.36,0.172170852,0.001831039
31/03/2020,6403.2,38.99,132.28,0.174563208,0.001810937
02/04/2020,6662.9,39.44,135.88,0.26680826,0.002503301
03/04/2020,6803.8,39.96,141.48,0.234530215,0.002398018
06/04/2020,6779.4,40.36,142.88,0.204981596,0.002630605
08/04/2020,7206.2,44.76,164.6,0.300492816,0.003534677
09/04/2020,7368.0,46.58,173.78,0.255882581,0.002898618
14/04/2020,6861.6,41.27,156.77,0.185335311,0.001964467
15/04/2020,6874.5,41.18,158.59,0.181269596,0.001940491
16/04/2020,6619.8,39.26,152.62,0.190104356,0.002027667
17/04/2020,7114.9,42.52,172.73,0.190201675,0.002013174
20/04/2020,7127.6,42.31,180.22,0.183490041,0.001982187
21/04/2020,6839.2,40.32,170.49,0.184328133,0.001971493
22/04/2020,6852.1,40.65,170.99,0.187970355,0.002010761
23/04/2020,7136.9,41.83,183.16,0.191710924,0.002047119
24/04/2020,7485.0,42.95,185.68,0.193664915,0.00210275
27/04/2020,7703.9,44.66,197.83,0.197978158,0.002354876
28/04/2020,7792.4,44.56,196.84,0.215484046,0.002338884
29/04/2020,7755.8,45.78,196.71,0.22743245,0.00251711
30/04/2020,8779.9,48.81,215.45,0.212760619,0.002442857
05/05/2020,8886.3,47.09,206.99,0.216462643,0.002484344
06/05/2020,9027.4,46.44,205.62,0.204091961,0.002595721
11/05/2020,8716.5,42.18,188.02,0.24577641,0.00261685
13/05/2020,8823.7,42.14,189.72,0.201480323,0.002521013
14/05/2020,9317.1,43.28,200.07,0.203129221,0.002574186
15/05/2020,9788.5,43.97,203.43,0.198910818,0.002505799
18/05/2020,9673.0,43.64,206.94,0.205176389,0.002543403
19/05/2020,9725.3,45.28,214.91,0.204027792,0.002538296
20/05/2020,9779.3,45.78,214.76,0.201707162,0.002507886
21/05/2020,9510.1,44.18,209.87,0.195509412,0.002485169
22/05/2020,9057.3,42.66,198.35,0.200343234,0.002533057
26/05/2020,8898.1,42.98,204.11,0.193974566,0.002486398
27/05/2020,8841.7,42.3,200.85,0.197857235,0.002510132
28/05/2020,9213.9,43.75,208.28,0.200594747,0.002523576
29/05/2020,9577.9,44.75,220.26,0.198348213,0.002532307
01/06/2020,9447.4,45.59,231.76,0.22150997,0.002462966
02/06/2020,10206.2,48.25,248.45,0.282214052,0.002653085
03/06/2020,9525.4,45.93,237.55,0.244088347,0.002495689
04/06/2020,9664.1,47.11,244.54,0.195506018,0.001980099
05/06/2020,9791.4,47.46,243.4,0.21521029,0.002529206
08/06/2020,9757.7,46.56,244.9,0.303584019,0.003559998
10/06/2020,9778.0,45.93,244.0,0.24534051,0.00261147
11/06/2020,9892.4,46.69,247.96,0.25844464,0.00275989
15/06/2020,9330.4,44.17,231.68,0.193073631,0.002479359
16/06/2020,9425.3,43.79,230.97,0.19130686,0.002486804
17/06/2020,9528.5,43.84,235.33,0.193443021,0.002484932
18/06/2020,9453.1,44.04,233.61,0.190957334,0.002471628
19/06/2020,9381.5,43.42,231.38,0.186789952,0.002434795
22/06/2020,9284.7,42.97,227.85,0.189272192,0.002473655
23/06/2020,9694.0,44.37,243.22,0.188679897,0.00248423
24/06/2020,9622.3,44.12,243.03,0.184271799,0.002429678
25/06/2020,9282.0,42.56,234.54,0.183569649,0.002417315
26/06/2020,9233.5,42.33,232.32,0.18267138,0.002358781
29/06/2020,9113.7,41.36,224.99,0.177959463,0.002312854
30/06/2020,9183.5,41.88,227.8,0.175870468,0.00231955
01/07/2020,9133.9,41.25,225.68,0.21391725,0.002432763
02/07/2020,9234.5,41.77,231.11,0.279284194,0.002768733
07/07/2020,9348.2,44.12,241.84,0.184787359,0.003089512
08/07/2020,9256.8,43.31,239.34,0.29466375,0.003532791
10/07/2020,9240.2,44.33,241.89,0.24853854,0.00259518
13/07/2020,9300.0,44.7,243.0,0.198575132,0.003177542
14/07/2020,9236.2,43.98,239.42,0.198809204,0.003294369
15/07/2020,9252.2,43.92,240.35,0.197110851,0.003085182
16/07/2020,9195.0,43.32,238.37,0.194047669,0.00299487
17/07/2020,9130.9,42.06,233.73,0.19428096,0.003060711
20/07/2020,9213.7,42.66,239.25,0.195065155,0.003239293
21/07/2020,9163.0,42.01,236.19,0.198988467,0.003304616
22/07/2020,9393.8,43.8,246.01,0.203342161,0.003285216
23/07/2020,9529.9,45.06,264.53,0.207577826,0.003294708
24/07/2020,9612.0,45.07,275.59,0.204048567,0.00321959
27/07/2020,9939.6,48.13,311.52,0.223671602,0.003153323
28/07/2020,11046.1,53.32,322.44,0.230276596,0.003197395
29/07/2020,10934.0,55.85,317.43,0.243099138,0.003192399
30/07/2020,11108.2,55.26,318.18,0.24452249,0.003231117
31/07/2020,11114.8,56.61,335.25,0.258903788,0.003225361
04/08/2020,11237.3,58.54,386.21,0.200868976,0.0020118
06/08/2020,11746.0,58.89,401.25,0.20377116,0.002584205
07/08/2020,11771.5,59.08,395.17,0.20469235,0.004749833
10/08/2020,11687.5,57.01,390.33,0.25145445,0.00259556
12/08/2020,11391.7,54.11,378.97,0.55883618,0.00317934
13/08/2020,11576.6,54.5,387.15,0.297807281,0.003516517
14/08/2020,11794.6,57.25,424.87,0.300371199,0.003560813
17/08/2020,11916.8,63.93,433.67,0.314766588,0.00359109
18/08/2020,12301.7,67.35,431.35,0.303307162,0.003514
19/08/2020,11957.0,65.47,422.62,0.290245661,0.003423925
20/08/2020,11757.4,62.09,407.57,0.29257301,0.003459208
21/08/2020,11864.6,62.86,416.2,0.28068239,0.003393093
24/08/2020,11652.6,60.59,390.64,0.289214989,0.003417941
25/08/2020,11764.8,62.1,407.92,0.277926681,0.0033046
26/08/2020,11330.0,58.33,383.01,0.277490817,0.003303347
27/08/2020,11469.5,58.1,385.71,0.264510897,0.003202705
28/08/2020,11327.9,56.15,383.16,0.27204601,0.003268459
01/09/2020,11656.9,60.97,433.98,0.204898944,0.002256095
03/09/2020,11396.9,58.1,439.81,0.209180928,0.002214386
04/09/2020,10180.1,47.5,382.43,0.198256807,0.002021473
09/09/2020,10123.3,47.48,337.25,0.239609309,0.002779059
10/09/2020,10229.7,47.86,351.29,0.25349053,0.00265253
11/09/2020,10350.1,48.7,368.23,0.25074766,0.00266953
14/09/2020,10328.2,48.17,366.41,0.246326732,0.002802618
15/09/2020,10674.9,49.09,377.14,0.243849534,0.002831752
16/09/2020,10785.2,48.31,364.09,0.247846851,0.002825804
17/09/2020,10951.1,47.73,364.99,0.252193534,0.002813512
18/09/2020,10944.8,48.89,389.39,0.250706972,0.002804181
21/09/2020,10918.5,47.08,371.0,0.232137581,0.002630322
22/09/2020,10415.0,43.15,339.87,0.233416984,0.002656021
23/09/2020,10532.5,44.49,344.18,0.22122139,0.00256045
24/09/2020,10230.7,42.89,320.12,0.23290488,0.00262828
25/09/2020,10740.2,44.96,349.22,0.24192164,0.00269849
28/09/2020,10776.1,46.1,357.3,0.24186223,0.00265201
29/09/2020,10694.1,45.21,353.85,0.24317734,0.00268541
30/09/2020,10842.2,45.66,359.94,0.24178404,0.00263015
01/10/2020,10774.9,46.24,359.69,0.212305883,0.002355722
02/10/2020,10616.1,46.25,353.0,0.274080487,0.002986307
06/10/2020,10799.0,46.37,353.77,0.202938178,0.002584192
07/10/2020,10605.4,46.01,340.79,0.198652287,0.003514874
08/10/2020,10669.9,46.61,341.8,0.294658626,0.003499479
09/10/2020,10934.1,47.25,351.05,0.243529945,0.002805225
12/10/2020,11376.6,50.51,374.61,0.57295396,0.0031046
13/10/2020,11535.8,50.62,387.0,0.25632299,0.0026351
14/10/2020,11428.6,49.95,381.48,0.24944771,0.00263711
15/10/2020,11433.1,49.82,379.08,0.2459395,0.00259265
16/10/2020,11501.0,49.57,377.79,0.24044322,0.00261207
19/10/2020,11508.9,47.59,378.45,0.24596448,0.00258976
20/10/2020,11757.0,48.0,379.5,0.24357286,0.00260093
21/10/2020,11925.4,46.93,368.81,0.25161491,0.00263032
22/10/2020,12813.0,53.13,391.51,0.25680737,0.00265502
23/10/2020,12984.1,54.41,414.44,0.25487888,0.0026469
26/10/2020,13039.2,58.89,406.35,0.24868771,0.00267853
27/10/2020,13080.0,56.9,393.48,0.25289944,0.00267665
28/10/2020,13649.6,57.95,403.65,0.24586472,0.00259499
29/10/2020,13289.5,55.88,388.63,0.24229485,0.00258066
30/10/2020,13463.1,54.9,387.67,0.23918382,0.00259836
02/11/2020,13762.5,55.6,396.8,0.280140705,0.003040721
03/11/2020,13565.8,53.88,383.78,0.208095714,0.00218362
05/11/2020,14163.3,54.75,402.68,0.194063837,0.002412809
06/11/2020,15610.4,59.02,417.04,0.190180143,0.002452253
09/11/2020,15480.1,61.0,454.6,0.243291518,0.002806183
12/11/2020,15708.7,59.29,464.39,0.54648324,0.0030788
13/11/2020,16307.8,60.77,462.86,0.2651905,0.00282145
16/11/2020,15962.3,62.39,448.49,0.28552034,0.00288579
17/11/2020,16721.1,73.84,460.3,0.3024083,0.00293588
18/11/2020,17684.8,76.35,482.89,0.29422167,0.00290902
19/11/2020,17800.0,73.63,479.11,0.30376565,0.00291104
20/11/2020,17828.2,81.76,471.97,0.32806824,0.00298434
23/11/2020,18450.2,83.0,561.48,0.6139796,0.00364797
24/11/2020,18387.8,89.15,609.09,0.69210316,0.00420366
25/11/2020,19173.8,89.39,605.28,0.63548327,0.00372672
27/11/2020,17164.6,70.98,520.0,0.55926763,0.00327521
30/11/2020,18194.2,78.98,576.22,0.6643373,0.00355089
02/12/2020,18782.9,85.16,586.38,0.304392552,0.003092775
03/12/2020,19231.4,89.01,597.74,0.13963513,0.001537197
08/12/2020,19178.6,83.6,591.26,0.284930451,0.00348444
11/12/2020,18245.5,74.65,558.33,0.25490322,0.00277901
14/12/2020,19164.1,82.21,590.35,0.49771204,0.00323079
15/12/2020,19281.1,82.43,586.27,0.46971013,0.00320577
16/12/2020,19439.7,81.34,589.41,0.56862765,0.00341629
17/12/2020,21378.1,93.16,638.28,0.57667682,0.0037298
18/12/2020,22826.2,101.27,643.43,0.58428027,0.00385822
21/12/2020,23480.7,114.73,638.28,0.5169435,0.00478746
22/12/2020,22716.1,104.53,608.01,0.44844794,0.00450782
23/12/2020,23828.2,114.6,637.46,0.25860161,0.00376766
24/12/2020,23226.7,102.45,585.5,0.33781854,0.00457046
29/12/2020,27029.5,129.64,729.12,0.22096201,0.00448647
30/12/2020,27376.2,128.69,731.84,0.2118282,0.00463551
31/12/2020,28879.9,130.02,752.5,0.21984557,0.00468225
04/01/2021,33082.7,161.37,979.86,0.57929188,0.06198606
06/01/2021,34050.0,158.8,1103.41,1.01100086,0.37007655
07/01/2021,36876.7,169.16,1211.85,0.66118021,0.24454948
11/01/2021,38170.5,170.19,1255.15,1.092867,1.092867
12/01/2021,35439.3,139.23,1088.94,0.99093,0.99093
13/01/2021,34046.4,133.35,1049.98,0.30557979,0.00861635
14/01/2021,37390.1,147.54,1129.9,0.29543791,0.00939673
15/01/2021,39151.6,152.47,1231.08,0.2804055,0.00936903
19/01/2021,36622.5,152.0,1258.27,0.2943137,0.0090982
20/01/2021,35925.6,151.94,1367.94,0.29651801,0.00906009
21/01/2021,35511.8,149.87,1378.0,0.26894641,0.00816632
22/01/2021,30832.6,129.76,1111.76,0.27279859,0.0085235
25/01/2021,32292.0,141.11,1392.01,0.26908877,0.00838293
26/01/2021,32274.4,137.2,1318.69,0.26882663,0.00825458
27/01/2021,32501.0,134.8,1367.15,0.25194347,0.0074815
28/01/2021,30424.2,122.74,1240.68,0.26412208,0.03408356
29/01/2021,33430.4,133.5,1332.12,0.28218765,0.04716157
02/02/2021,33533.9,131.98,1374.05,0.36927,0.03152025
03/02/2021,35500.0,142.1,1513.12,0.43683726,0.05026221
08/02/2021,38874.9,151.19,1615.99,0.73922,0.73922
09/02/2021,46425.8,167.5,1752.18,1.256324,1.256324
11/02/2021,44847.5,182.23,1743.48,1.136196,1.136196
18/02/2021,52130.0,237.28,1850.95,0.5324331,0.05954129
19/02/2021,51600.9,226.54,1939.57,0.56701857,0.05513934
22/02/2021,57478.3,227.53,1935.44,0.57174115,0.05372515
23/02/2021,54154.8,208.21,1778.82,0.47356259,0.04739205
24/02/2021,48899.8,177.71,1579.16,0.47183151,0.05655541
25/02/2021,49727.7,181.63,1625.01,0.43452354,0.05016734
26/02/2021,47061.5,179.07,1481.68,0.42790019,0.05047986
02/03/2021,49620.7,176.04,1570.99,0.39348981,0.03712003
03/03/2021,48486.2,179.13,1489.22,0.45027913,0.05059207
08/03/2021,50962.3,190.32,1727.49,0.712729,0.712729
09/03/2021,52375.0,191.76,1833.68,1.291435,1.291435
11/03/2021,55851.0,200.15,1795.79,1.208796,1.208796
12/03/2021,57809.9,201.32,1826.87,0.922244,0.922244
15/03/2021,59001.1,214.0,1847.8,0.43755501,0.05708768
16/03/2021,55600.0,200.68,1793.23,0.46259998,0.0586074
17/03/2021,56891.1,201.67,1805.14,0.47241705,0.05765313
18/03/2021,58933.0,206.07,1823.76,0.47291937,0.05738277
19/03/2021,57640.9,199.83,1776.57,0.4711709,0.05832836
22/03/2021,57378.4,195.61,1784.29,0.54994159,0.0549616
23/03/2021,54095.1,185.91,1681.63,0.55659505,0.05355558
24/03/2021,54351.3,186.12,1668.4,0.48883678,0.05170175
25/03/2021,52293.8,176.13,1582.0,0.51749833,0.05144848
26/03/2021,51314.9,171.62,1586.77,0.56705516,0.05395158
29/03/2021,55782.0,184.06,1685.98,0.56787082,0.05405164
30/03/2021,57624.2,193.87,1816.31,0.56685858,0.05390039
31/03/2021,58781.0,195.79,1841.69,0.57386946,0.05365728
01/04/2021,58786.2,196.81,1918.89,0.23667712,0.00976719
06/04/2021,59120.0,221.31,2107.51,0.97019603,0.37632255
08/04/2021,55928.5,219.35,1961.94,0.730488,0.730488
13/04/2021,59823.7,244.57,2137.61,1.79400136,0.09344469
14/04/2021,63587.2,267.31,2299.66,1.83923574,0.12151736
15/04/2021,62969.0,278.67,2432.04,1.76606672,0.18220744
16/04/2021,63243.0,286.31,2517.58,1.55752673,0.36587002
19/04/2021,56239.8,273.67,2242.17,1.31504432,0.40731778
20/04/2021,55720.0,261.53,2162.94,1.38329899,0.31949967
21/04/2021,56500.0,260.86,2332.15,1.29649777,0.30692451
22/04/2021,53815.2,256.3,2358.01,1.15968188,0.26096732
23/04/2021,51730.0,252.9,2401.22,1.1696597,0.24850933
26/04/2021,49106.5,223.91,2321.78,1.36850552,0.27067449
27/04/2021,54051.9,247.63,2536.12,1.40095461,0.2721883
28/04/2021,55078.7,260.12,2669.15,1.35860097,0.32368163
29/04/2021,54899.3,258.85,2749.19,1.3993598,0.30516938
30/04/2021,53579.6,255.55,2758.17,1.59167357,0.33756111
10/05/2021,58293.1,388.24,3927.0,1.085503,1.085503
11/05/2021,55888.1,359.0,3950.3,1.161533,1.161533
13/05/2021,49502.7,306.51,3858.37,1.35891006,0.49037394
14/05/2021,49675.2,317.75,3717.06,1.40291747,0.55960438
17/05/2021,46482.4,296.36,3586.04,1.49630034,0.48789165
18/05/2021,43551.8,281.9,3285.06,1.5907339,0.47611501
19/05/2021,42895.2,294.37,3377.58,1.07031315,0.33312345
20/05/2021,36742.3,186.13,2443.62,1.18553663,0.40019368
21/05/2021,40614.6,210.73,2770.82,1.0069763,0.35938192
24/05/2021,34718.8,142.82,2097.48,0.99283503,0.36616223
25/05/2021,38833.8,185.1,2649.28,0.97618689,0.34630195
26/05/2021,38388.1,184.18,2709.86,1.0337254,0.35369307
27/05/2021,39283.9,199.01,2889.61,0.97023464,0.33294531
28/05/2021,38516.4,194.22,2742.84,0.90014845,0.31120487
01/06/2021,37303.8,188.09,2705.69,0.25089517,0.01046514
04/06/2021,39196.6,193.36,2854.24,1.09626562,0.06445823
07/06/2021,35789.0,176.37,2712.03,0.66540248,0.23442176
08/06/2021,33587.6,162.08,2593.69,0.746513,0.746513
10/06/2021,37396.4,172.5,2608.1,1.077656,1.077656
15/06/2021,40530.8,179.98,2582.57,0.88980016,0.32838122
16/06/2021,40166.6,175.28,2543.03,0.83190807,0.30776119
17/06/2021,38337.1,166.52,2367.47,0.84143816,0.30649565
18/06/2021,38078.2,167.02,2371.99,0.79764845,0.29347221
21/06/2021,35595.0,154.86,2243.1,0.61038802,0.17869117
22/06/2021,31655.2,124.69,1886.83,0.54506708,0.19103065
23/06/2021,32516.2,119.61,1879.95,0.62653535,0.23217351
24/06/2021,33683.3,128.98,1967.62,0.67199983,0.26278229
25/06/2021,34666.6,134.48,1988.19,0.61332274,0.23915293
28/06/2021,34675.3,132.51,1983.32,0.64374639,0.2568567
29/06/2021,34472.0,137.53,2083.45,0.70172477,0.26276884
30/06/2021,35903.3,144.05,2166.12,0.70637445,0.25421537
01/07/2021,35046.2,144.17,2276.66,0.32600198,0.00974244
06/07/2021,33697.6,137.85,2196.96,0.86115488,0.33104994
07/07/2021,34235.0,139.03,2322.37,0.651575,0.651575
09/07/2021,32882.2,132.16,2114.87,1.125099,1.125099
12/07/2021,34246.9,134.2,2140.08,0.818588,0.818588
13/07/2021,33107.3,133.61,2033.39,0.619523,0.619523
14/07/2021,32722.9,131.53,1939.07,0.620324,0.620324
15/07/2021,32815.2,130.97,1993.71,0.596941,0.596941
16/07/2021,31832.6,125.82,1917.46,0.590774,0.590774
19/07/2021,31780.1,119.27,1892.04,0.557556,0.557556
20/07/2021,30820.5,113.09,1817.31,0.529336,0.529336
21/07/2021,29788.1,107.22,1785.01,0.569998,0.569998
22/07/2021,32125.0,117.56,1995.0,0.592206,0.592206
23/07/2021,32283.3,120.25,2018.2,0.609224,0.609224
26/07/2021,35413.6,127.73,2192.33,0.625618,0.625618
27/07/2021,37274.9,131.45,2229.46,0.644604,0.644604
28/07/2021,39506.2,134.64,2301.73,0.725445,0.725445
29/07/2021,40011.0,140.43,2300.1,0.748017,0.748017
30/07/2021,40000.0,141.4,2381.58,0.752119,0.752119
02/08/2021,39889.1,140.48,2557.45,0.447702,0.07882511
03/08/2021,39152.3,141.42,2609.6,0.47359734,0.06194928
04/08/2021,38163.0,138.14,2507.34,1.05275643,0.06146385
06/08/2021,40886.4,143.52,2828.88,0.87578752,0.32768651
09/08/2021,43845.6,149.95,3012.95,1.10072,1.10072
10/08/2021,46307.1,166.79,3164.5,1.062891,1.062891
11/08/2021,45595.1,165.44,3141.69,1.282377,1.282377
12/08/2021,45571.7,170.88,3164.5,0.863307,0.863307
13/08/2021,44401.1,165.03,3048.8,1.08996,1.08996
16/08/2021,47019.3,184.95,3311.34,1.190993,1.190993
17/08/2021,45926.3,178.12,3147.34,1.098199,1.098199
18/08/2021,44672.2,168.79,3011.71,1.146097,1.146097
19/08/2021,44714.7,166.81,3014.36,1.232842,1.232842
20/08/2021,46765.3,175.65,3184.67,1.263222,1.263222
23/08/2021,49293.6,186.27,3240.9,1.24727,1.24727
24/08/2021,49517.3,187.24,3322.69,1.137352,1.137352
25/08/2021,47725.4,173.6,3173.55,1.172529,1.172529
26/08/2021,48991.3,177.85,3228.54,1.075266,1.075266
27/08/2021,46848.9,167.65,3092.74,1.188473,1.188473
31/08/2021,46985.7,167.44,3229.03,1.187593,1.187593
02/09/2021,48872.2,181.05,3829.08,0.47199055,0.07006957
03/09/2021,49290.3,183.51,3787.22,0.48598773,0.05799823
07/09/2021,52688.3,219.5,3928.66,0.636804,0.636804
08/09/2021,46882.1,178.34,3432.33,0.818553,0.818553
09/09/2021,46073.4,179.65,3500.0,1.089401,1.089401
13/09/2021,46061.3,183.09,3408.02,1.064678,1.064678
14/09/2021,44965.8,179.29,3285.01,1.096574,1.096574
15/09/2021,47145.9,182.98,3435.07,1.121353,1.121353
16/09/2021,48152.3,189.17,3614.81,1.091498,1.091498
17/09/2021,47786.9,185.57,3569.94,1.065598,1.065598
22/09/2021,40710.6,148.41,2764.81,1.004076,1.004076
23/09/2021,43562.8,161.42,3077.49,1.00204,1.00204
24/09/2021,44889.8,164.05,3154.84,0.945924,0.945924
27/09/2021,43204.6,150.76,3060.96,0.923685,0.923685
28/09/2021,42176.3,145.12,2927.68,0.893689,0.893689
29/09/2021,41038.4,140.6,2807.88,0.928349,0.928349
30/09/2021,41524.8,144.76,2850.86,0.952636,0.952636
08/10/2021,53817.3,178.6,3587.98,0.851247,0.851247
11/10/2021,54677.5,174.96,3415.68,1.193373,1.193373
12/10/2021,57499.5,179.26,3543.07,0.801097,0.801097
13/10/2021,56010.1,172.44,3489.61,1.128392,1.128392
14/10/2021,57381.2,177.64,3605.87,1.132316,1.132316
15/10/2021,57377.6,181.26,3791.11,1.14055,1.14055
18/10/2021,61526.5,183.7,3845.48,1.083842,1.083842
19/10/2021,62037.7,185.5,3747.53,1.09208,1.09208
20/10/2021,64284.9,188.75,3877.75,1.142328,1.142328
21/10/2021,66035.8,207.26,4160.0,1.089315,1.089315
22/10/2021,62198.0,196.86,4055.48,1.088374,1.088374
25/10/2021,60882.5,190.47,4082.37,1.095158,1.095158
26/10/2021,63081.8,195.2,4219.2,1.108093,1.108093
27/10/2021,60310.2,197.53,4129.85,0.995452,0.995452
28/10/2021,58500.1,179.2,3922.39,1.05882,1.05882
29/10/2021,60613.5,189.87,4287.21,1.081503,1.081503
01/11/2021,61380.1,192.01,4289.99,0.28890503,0.00883453
02/11/2021,60954.5,197.83,4323.36,0.52478651,0.06967585
03/11/2021,63279.7,200.8,4588.54,0.45295964,0.05591786
05/11/2021,61449.0,202.53,4537.51,1.47768244,0.49523086
08/11/2021,63317.8,202.01,4617.14,1.012524,1.012524
15/11/2021,65495.0,279.47,4627.21,1.171371,1.171371
16/11/2021,63615.8,262.96,4564.19,1.090934,1.090934
17/11/2021,60137.2,230.45,4211.75,1.096291,1.096291
18/11/2021,60367.8,229.67,4292.75,1.041954,1.041954
19/11/2021,56921.7,204.78,3998.42,1.091492,1.091492
22/11/2021,58646.2,221.6,4263.51,1.036622,1.036622
23/11/2021,56295.5,209.18,4088.39,1.067057,1.067057
24/11/2021,57571.4,216.33,4341.69,1.042075,1.042075
26/11/2021,58932.6,222.88,4525.47,0.93635,0.93635
29/11/2021,57300.0,199.66,4298.81,0.991961,0.991961
30/11/2021,57830.2,205.86,4448.0,0.998754,0.998754
01/12/2021,56980.7,207.81,4630.31,0.29212313,0.00806287
02/12/2021,57237.9,209.0,4588.4,0.60859231,0.07006853
03/12/2021,56526.4,203.56,4514.99,0.44113069,0.05534893
07/12/2021,50564.3,161.98,4354.92,0.630178,0.630178
08/12/2021,50650.1,162.0,4308.35,0.964549,0.964549
10/12/2021,47581.6,151.45,4106.45,1.101859,1.101859
13/12/2021,50113.2,159.04,4133.54,0.782894,0.782894
14/12/2021,46732.2,144.64,3783.38,0.796249,0.796249
15/12/2021,48399.2,150.53,3861.96,0.827431,0.827431
16/12/2021,48881.3,153.58,4019.8,0.80623,0.80623
17/12/2021,47631.0,148.9,3959.04,0.799291,0.799291
20/12/2021,46688.4,153.22,3924.37,0.879828,0.879828
21/12/2021,46898.1,152.75,3941.82,0.947646,0.947646
22/12/2021,48925.9,154.7,4018.2,0.954699,0.954699
23/12/2021,48624.9,155.41,3980.44,0.993285,0.993285
29/12/2021,47548.1,145.64,3792.09,0.816714,0.816714
