,Date,xrp_p
734,04/01/2018 23:59,3.196630001
735,05/01/2018 23:59,3.048710108
736,06/01/2018 23:59,3.09397006
737,07/01/2018 23:59,3.377810001
738,08/01/2018 23:59,2.456209898
739,09/01/2018 23:59,2.101779938
740,10/01/2018 23:59,1.974920034
741,11/01/2018 23:59,1.950799942
742,12/01/2018 23:59,2.043230057
743,13/01/2018 23:59,2.021349907
744,14/01/2018 23:59,1.861189961
745,15/01/2018 23:59,1.676730037
746,16/01/2018 23:59,1.179239988
747,17/01/2018 23:59,1.306339979
748,18/01/2018 23:59,1.596580029
749,19/01/2018 23:59,1.552049994
750,20/01/2018 23:59,1.578619957
751,21/01/2018 23:59,1.38004005
752,22/01/2018 23:59,1.357349992
753,23/01/2018 23:59,1.337069988
754,24/01/2018 23:59,1.357149959
755,25/01/2018 23:59,1.312229991
756,26/01/2018 23:59,1.217270017
757,27/01/2018 23:59,1.219110012
758,28/01/2018 23:59,1.399600029
759,29/01/2018 23:59,1.32396996
760,30/01/2018 23:59,1.138560057
761,31/01/2018 23:59,1.162389994
762,01/02/2018 23:59,0.962530017
763,02/02/2018 23:59,0.884783983
764,03/02/2018 23:59,0.924043
765,04/02/2018 23:59,0.815702975
766,05/02/2018 23:59,0.691798985
767,06/02/2018 23:59,0.776392996
768,07/02/2018 23:59,0.723895013
769,08/02/2018 23:59,0.805262983
770,09/02/2018 23:59,0.954428017
771,10/02/2018 23:59,1.070739985
772,11/02/2018 23:59,1.004160047
773,12/02/2018 23:59,1.081009984
774,13/02/2018 23:59,1.02741003
775,14/02/2018 23:59,1.14162004
776,15/02/2018 23:59,1.146860003
777,16/02/2018 23:59,1.138030052
778,17/02/2018 23:59,1.204980016
779,18/02/2018 23:59,1.120460033
780,19/02/2018 23:59,1.144420028
781,20/02/2018 23:59,1.089460015
782,21/02/2018 23:59,1.015390038
783,22/02/2018 23:59,0.941788018
784,23/02/2018 23:59,0.998854995
785,24/02/2018 23:59,0.95440203
786,25/02/2018 23:59,0.943486989
787,26/02/2018 23:59,0.956858993
788,27/02/2018 23:59,0.947305024
789,28/02/2018 23:59,0.904582977
790,01/03/2018 23:59,0.928346992
791,02/03/2018 23:59,0.910143971
792,03/03/2018 23:59,0.907804012
793,04/03/2018 23:59,1.005540013
794,05/03/2018 23:59,0.95936799
795,06/03/2018 23:59,0.922887027
796,07/03/2018 23:59,0.871209979
797,08/03/2018 23:59,0.825856984
798,09/03/2018 23:59,0.849761009
799,10/03/2018 23:59,0.796626985
800,11/03/2018 23:59,0.831121981
801,12/03/2018 23:59,0.801047981
802,13/03/2018 23:59,0.789710999
803,14/03/2018 23:59,0.701901972
804,15/03/2018 23:59,0.697269022
805,16/03/2018 23:59,0.689260006
806,17/03/2018 23:59,0.637856007
807,18/03/2018 23:59,0.658776999
808,19/03/2018 23:59,0.749080002
809,20/03/2018 23:59,0.709807992
810,21/03/2018 23:59,0.693664014
811,22/03/2018 23:59,0.662742972
812,23/03/2018 23:59,0.643173993
813,24/03/2018 23:59,0.641264975
814,25/03/2018 23:59,0.641875029
815,26/03/2018 23:59,0.599462986
816,27/03/2018 23:59,0.57791698
817,28/03/2018 23:59,0.578001976
818,29/03/2018 23:59,0.511511028
819,30/03/2018 23:59,0.509564996
820,31/03/2018 23:59,0.512353003
821,01/04/2018 23:59,0.485080987
822,02/04/2018 23:59,0.500688016
823,03/04/2018 23:59,0.558044016
824,04/04/2018 23:59,0.501631021
825,05/04/2018 23:59,0.495801002
826,06/04/2018 23:59,0.476431012
827,07/04/2018 23:59,0.487866998
828,08/04/2018 23:59,0.50039798
829,09/04/2018 23:59,0.491854995
830,10/04/2018 23:59,0.491930991
831,11/04/2018 23:59,0.539506018
832,12/04/2018 23:59,0.628736973
833,13/04/2018 23:59,0.638086975
834,14/04/2018 23:59,0.632184029
835,15/04/2018 23:59,0.682533979
836,16/04/2018 23:59,0.663296998
837,17/04/2018 23:59,0.65693301
838,18/04/2018 23:59,0.708931983
839,19/04/2018 23:59,0.791975975
840,20/04/2018 23:59,0.924465001
841,21/04/2018 23:59,0.873103023
842,22/04/2018 23:59,0.869994998
843,23/04/2018 23:59,0.876657009
844,24/04/2018 23:59,0.934781015
845,25/04/2018 23:59,0.800607026
846,26/04/2018 23:59,0.852414012
847,27/04/2018 23:59,0.813884974
848,28/04/2018 23:59,0.863803983
849,29/04/2018 23:59,0.872777998
850,30/04/2018 23:59,0.837938011
851,01/05/2018 23:59,0.841407001
852,02/05/2018 23:59,0.859094024
853,03/05/2018 23:59,0.884465992
854,04/05/2018 23:59,0.895442009
855,05/05/2018 23:59,0.905103028
856,06/05/2018 23:59,0.871424019
857,07/05/2018 23:59,0.832641006
858,08/05/2018 23:59,0.813970029
859,09/05/2018 23:59,0.802043021
860,10/05/2018 23:59,0.758237004
861,11/05/2018 23:59,0.684948027
862,12/05/2018 23:59,0.696735024
863,13/05/2018 23:59,0.745747983
864,14/05/2018 23:59,0.740898013
865,15/05/2018 23:59,0.698588014
866,16/05/2018 23:59,0.714080989
867,17/05/2018 23:59,0.667309999
868,18/05/2018 23:59,0.680293977
869,19/05/2018 23:59,0.67671299
870,20/05/2018 23:59,0.700244009
871,21/05/2018 23:59,0.681586981
872,22/05/2018 23:59,0.645567
873,23/05/2018 23:59,0.599593997
874,24/05/2018 23:59,0.631996989
875,25/05/2018 23:59,0.611001015
876,26/05/2018 23:59,0.612707973
877,27/05/2018 23:59,0.60788101
878,28/05/2018 23:59,0.552299023
879,29/05/2018 23:59,0.601240993
880,30/05/2018 23:59,0.60581702
881,31/05/2018 23:59,0.612622023
882,01/06/2018 23:59,0.623363972
883,02/06/2018 23:59,0.643450975
884,03/06/2018 23:59,0.671204984
885,04/06/2018 23:59,0.661424994
886,05/06/2018 23:59,0.677015007
887,06/06/2018 23:59,0.674796999
888,07/06/2018 23:59,0.678128004
889,08/06/2018 23:59,0.67434299
890,09/06/2018 23:59,0.659754992
891,10/06/2018 23:59,0.588126004
892,11/06/2018 23:59,0.604066014
893,12/06/2018 23:59,0.562933028
894,13/06/2018 23:59,0.534663022
895,14/06/2018 23:59,0.561306
896,15/06/2018 23:59,0.537706971
897,16/06/2018 23:59,0.534784019
898,17/06/2018 23:59,0.528216004
899,18/06/2018 23:59,0.537495017
900,19/06/2018 23:59,0.549620986
901,20/06/2018 23:59,0.539286017
902,21/06/2018 23:59,0.534775019
903,22/06/2018 23:59,0.486947
904,23/06/2018 23:59,0.491284013
905,24/06/2018 23:59,0.477380008
906,25/06/2018 23:59,0.481752992
907,26/06/2018 23:59,0.456001014
908,27/06/2018 23:59,0.470369995
909,28/06/2018 23:59,0.448457986
910,29/06/2018 23:59,0.453079998
911,30/06/2018 23:59,0.466244996
912,01/07/2018 23:59,0.461358011
913,02/07/2018 23:59,0.486122012
914,03/07/2018 23:59,0.485222995
915,04/07/2018 23:59,0.490043014
916,05/07/2018 23:59,0.481624991
917,06/07/2018 23:59,0.479151011
918,07/07/2018 23:59,0.492477
919,08/07/2018 23:59,0.47774899
920,09/07/2018 23:59,0.474269986
921,10/07/2018 23:59,0.445042014
922,11/07/2018 23:59,0.450233012
923,12/07/2018 23:59,0.435364008
924,13/07/2018 23:59,0.438740999
925,14/07/2018 23:59,0.439271003
926,15/07/2018 23:59,0.445894003
927,16/07/2018 23:59,0.483401
928,17/07/2018 23:59,0.505586982
929,18/07/2018 23:59,0.486389011
930,19/07/2018 23:59,0.476433009
931,20/07/2018 23:59,0.446994007
932,21/07/2018 23:59,0.455410004
933,22/07/2018 23:59,0.449310988
934,23/07/2018 23:59,0.445275992
935,24/07/2018 23:59,0.457623005
936,25/07/2018 23:59,0.459829003
937,26/07/2018 23:59,0.449919999
938,27/07/2018 23:59,0.453635007
939,28/07/2018 23:59,0.453667015
940,29/07/2018 23:59,0.45330599
941,30/07/2018 23:59,0.446107
942,31/07/2018 23:59,0.435225
943,01/08/2018 23:59,0.445852
944,02/08/2018 23:59,0.430254
945,03/08/2018 23:59,0.440571
946,04/08/2018 23:59,0.428507
947,05/08/2018 23:59,0.433638
948,06/08/2018 23:59,0.414081
949,07/08/2018 23:59,0.381006
950,08/08/2018 23:59,0.331944
951,09/08/2018 23:59,0.346771
952,10/08/2018 23:59,0.320426
953,11/08/2018 23:59,0.301262
954,12/08/2018 23:59,0.29787
955,13/08/2018 23:59,0.277466
956,14/08/2018 23:59,0.274272
957,15/08/2018 23:59,0.282005
958,16/08/2018 23:59,0.292436
959,17/08/2018 23:59,0.366676
960,18/08/2018 23:59,0.3271
961,19/08/2018 23:59,0.343978
962,20/08/2018 23:59,0.319283
963,21/08/2018 23:59,0.335177
964,22/08/2018 23:59,0.319803
965,23/08/2018 23:59,0.327709
966,24/08/2018 23:59,0.327606
967,25/08/2018 23:59,0.32823
968,26/08/2018 23:59,0.323776
969,27/08/2018 23:59,0.336903
970,28/08/2018 23:59,0.351837
971,29/08/2018 23:59,0.344803
972,30/08/2018 23:59,0.335444
973,31/08/2018 23:59,0.335332
974,01/09/2018 23:59,0.347721
975,02/09/2018 23:59,0.342523
976,03/09/2018 23:59,0.335961
977,04/09/2018 23:59,0.331652
978,05/09/2018 23:59,0.283601
979,06/09/2018 23:59,0.30271
980,07/09/2018 23:59,0.291435
981,08/09/2018 23:59,0.279333
982,09/09/2018 23:59,0.27868
983,10/09/2018 23:59,0.270321
984,11/09/2018 23:59,0.26371
985,12/09/2018 23:59,0.270087
986,13/09/2018 23:59,0.280583
987,14/09/2018 23:59,0.277159
988,15/09/2018 23:59,0.282008
989,16/09/2018 23:59,0.281166
990,17/09/2018 23:59,0.272251
991,18/09/2018 23:59,0.32186
992,19/09/2018 23:59,0.326053
993,20/09/2018 23:59,0.449918
994,21/09/2018 23:59,0.561462
995,22/09/2018 23:59,0.570798
996,23/09/2018 23:59,0.570689
997,24/09/2018 23:59,0.494712
998,25/09/2018 23:59,0.526941
999,26/09/2018 23:59,0.516308
1000,27/09/2018 23:59,0.541381
1001,28/09/2018 23:59,0.539112
1002,29/09/2018 23:59,0.571228
1003,30/09/2018 23:59,0.581572
1004,01/10/2018 23:59,0.576461
1005,02/10/2018 23:59,0.520837
1006,03/10/2018 23:59,0.528162
1007,04/10/2018 23:59,0.526606
1008,05/10/2018 23:59,0.519026
1009,06/10/2018 23:59,0.488082
1010,07/10/2018 23:59,0.482039
1011,08/10/2018 23:59,0.489751
1012,09/10/2018 23:59,0.479857
1013,10/10/2018 23:59,0.462387
1014,11/10/2018 23:59,0.38313
1015,12/10/2018 23:59,0.419115
1016,13/10/2018 23:59,0.418878
1017,14/10/2018 23:59,0.403286
1018,15/10/2018 23:59,0.447316
1019,16/10/2018 23:59,0.470253
1020,17/10/2018 23:59,0.468197
1021,18/10/2018 23:59,0.457725
1022,19/10/2018 23:59,0.454178
1023,20/10/2018 23:59,0.459151
1024,21/10/2018 23:59,0.456694
1025,22/10/2018 23:59,0.453109
1026,23/10/2018 23:59,0.462058
1027,24/10/2018 23:59,0.457237
1028,25/10/2018 23:59,0.458052
1029,26/10/2018 23:59,0.459288
1030,27/10/2018 23:59,0.456348
1031,28/10/2018 23:59,0.462406
1032,29/10/2018 23:59,0.441514
1033,30/10/2018 23:59,0.444759
1034,31/10/2018 23:59,0.448382
1035,01/11/2018 23:59,0.455722
1036,02/11/2018 23:59,0.458685
1037,03/11/2018 23:59,0.455667
1038,04/11/2018 23:59,0.462691
1039,05/11/2018 23:59,0.497412
1040,06/11/2018 23:59,0.54908
1041,07/11/2018 23:59,0.535707
1042,08/11/2018 23:59,0.493508
1043,09/11/2018 23:59,0.500668
1044,10/11/2018 23:59,0.506698
1045,11/11/2018 23:59,0.505913
1046,12/11/2018 23:59,0.517165
1047,13/11/2018 23:59,0.510112
1048,14/11/2018 23:59,0.474372
1049,15/11/2018 23:59,0.481708
1050,16/11/2018 23:59,0.471609
1051,17/11/2018 23:59,0.491654
1052,18/11/2018 23:59,0.510473
1053,19/11/2018 23:59,0.478166
1054,20/11/2018 23:59,0.434726
1055,21/11/2018 23:59,0.447651
1056,22/11/2018 23:59,0.42608
1057,23/11/2018 23:59,0.407428
1058,24/11/2018 23:59,0.375336
1059,25/11/2018 23:59,0.374551
1060,26/11/2018 23:59,0.355451
1061,27/11/2018 23:59,0.360163
1062,28/11/2018 23:59,0.390557
1063,29/11/2018 23:59,0.379562316
1064,30/11/2018 23:59,0.362454863
1065,01/12/2018 23:59,0.372905541
1066,02/12/2018 23:59,0.367627228
1067,03/12/2018 23:59,0.348754393
1068,04/12/2018 23:59,0.35223131
1069,05/12/2018 23:59,0.338242001
1070,06/12/2018 23:59,0.3109364
1071,07/12/2018 23:59,0.301997459
1072,08/12/2018 23:59,0.307269204
1073,09/12/2018 23:59,0.313370052
1074,10/12/2018 23:59,0.30376572
1075,11/12/2018 23:59,0.301345277
1076,12/12/2018 23:59,0.307323164
1077,13/12/2018 23:59,0.300025878
1078,14/12/2018 23:59,0.288790419
1079,15/12/2018 23:59,0.285883143
1080,16/12/2018 23:59,0.287928783
1081,17/12/2018 23:59,0.328452992
1082,18/12/2018 23:59,0.350161954
1083,19/12/2018 23:59,0.351955572
1084,20/12/2018 23:59,0.378198521
1085,21/12/2018 23:59,0.35857017
1086,22/12/2018 23:59,0.362308268
1087,23/12/2018 23:59,0.371270477
1088,24/12/2018 23:59,0.40679868
1089,25/12/2018 23:59,0.380871687
1090,26/12/2018 23:59,0.378692619
1091,27/12/2018 23:59,0.341162009
1092,28/12/2018 23:59,0.376851916
1093,29/12/2018 23:59,0.367251841
1094,30/12/2018 23:59,0.369581216
1095,31/12/2018 23:59,0.35270649
1096,01/01/2019 23:59,0.364770616
1097,02/01/2019 23:59,0.375242589
1098,03/01/2019 23:59,0.36022376
1099,04/01/2019 23:59,0.356747439
1100,05/01/2019 23:59,0.355275051
1101,06/01/2019 23:59,0.368395476
1102,07/01/2019 23:59,0.364346652
1103,08/01/2019 23:59,0.365314872
1104,09/01/2019 23:59,0.370890217
1105,10/01/2019 23:59,0.332651642
1106,11/01/2019 23:59,0.332903927
1107,12/01/2019 23:59,0.328799771
1108,13/01/2019 23:59,0.31786277
1109,14/01/2019 23:59,0.333766192
1110,15/01/2019 23:59,0.327178917
1111,16/01/2019 23:59,0.329700946
1112,17/01/2019 23:59,0.329352743
1113,18/01/2019 23:59,0.324276795
1114,19/01/2019 23:59,0.331001291
1115,20/01/2019 23:59,0.321176534
1116,21/01/2019 23:59,0.320789763
1117,22/01/2019 23:59,0.319490813
1118,23/01/2019 23:59,0.316492046
1119,24/01/2019 23:59,0.317597562
1120,25/01/2019 23:59,0.317164604
1121,26/01/2019 23:59,0.314235151
1122,27/01/2019 23:59,0.309439234
1123,28/01/2019 23:59,0.294862849
1124,29/01/2019 23:59,0.289558152
1125,30/01/2019 23:59,0.320461145
1126,31/01/2019 23:59,0.310035807
1127,01/02/2019 23:59,0.308517421
1128,02/02/2019 23:59,0.310912252
1129,03/02/2019 23:59,0.302352139
1130,04/02/2019 23:59,0.300197886
1131,05/02/2019 23:59,0.299239195
1132,06/02/2019 23:59,0.29072732
1133,07/02/2019 23:59,0.291618044
1134,08/02/2019 23:59,0.311683128
1135,09/02/2019 23:59,0.311283903
1136,10/02/2019 23:59,0.309909225
1137,11/02/2019 23:59,0.302741439
1138,12/02/2019 23:59,0.305190433
1139,13/02/2019 23:59,0.304283928
1140,14/02/2019 23:59,0.301909272
1141,15/02/2019 23:59,0.301758532
1142,16/02/2019 23:59,0.301702933
1143,17/02/2019 23:59,0.303370208
1144,18/02/2019 23:59,0.321568094
1145,19/02/2019 23:59,0.323767893
1146,20/02/2019 23:59,0.332879669
1147,21/02/2019 23:59,0.321291145
1148,22/02/2019 23:59,0.32190417
1149,23/02/2019 23:59,0.332619527
1150,24/02/2019 23:59,0.301443389
1151,25/02/2019 23:59,0.328509771
1152,26/02/2019 23:59,0.319476711
1153,27/02/2019 23:59,0.313106356
1154,28/02/2019 23:59,0.315077555
1155,01/03/2019 23:59,0.317311575
1156,02/03/2019 23:59,0.315125633
1157,03/03/2019 23:59,0.312553651
1158,04/03/2019 23:59,0.305133074
1159,05/03/2019 23:59,0.316506542
1160,06/03/2019 23:59,0.317031051
1161,07/03/2019 23:59,0.314766212
1162,08/03/2019 23:59,0.310087481
1163,09/03/2019 23:59,0.313826242
1164,10/03/2019 23:59,0.313106972
1165,11/03/2019 23:59,0.311064682
1166,12/03/2019 23:59,0.310200934
1167,13/03/2019 23:59,0.31409778
1168,14/03/2019 23:59,0.312955241
1169,15/03/2019 23:59,0.315051756
1170,16/03/2019 23:59,0.32046842
1171,17/03/2019 23:59,0.317612259
1172,18/03/2019 23:59,0.317440138
1173,19/03/2019 23:59,0.319281348
1174,20/03/2019 23:59,0.319610229
1175,21/03/2019 23:59,0.312717592
1176,22/03/2019 23:59,0.311541072
1177,23/03/2019 23:59,0.312359302
1178,24/03/2019 23:59,0.308991581
1179,25/03/2019 23:59,0.304055471
1180,26/03/2019 23:59,0.305059564
1181,27/03/2019 23:59,0.312464664
1182,28/03/2019 23:59,0.309246462
1183,29/03/2019 23:59,0.307928631
1184,30/03/2019 23:59,0.310631943
1185,31/03/2019 23:59,0.309228848
1186,01/04/2019 23:59,0.312746587
1187,02/04/2019 23:59,0.351499203
1188,03/04/2019 23:59,0.34223398
1189,04/04/2019 23:59,0.332512904
1190,05/04/2019 23:59,0.361802646
1191,06/04/2019 23:59,0.354404664
1192,07/04/2019 23:59,0.359855688
1193,08/04/2019 23:59,0.35823371
1194,09/04/2019 23:59,0.349461762
1195,10/04/2019 23:59,0.354792261
1196,11/04/2019 23:59,0.33098421
1197,12/04/2019 23:59,0.326346316
1198,13/04/2019 23:59,0.32603065
1199,14/04/2019 23:59,0.328809435
1200,15/04/2019 23:59,0.320913465
1201,16/04/2019 23:59,0.327217683
1202,17/04/2019 23:59,0.335452872
1203,18/04/2019 23:59,0.337064658
1204,19/04/2019 23:59,0.331902148
1205,20/04/2019 23:59,0.328476027
1206,21/04/2019 23:59,0.322448564
1207,22/04/2019 23:59,0.323933676
1208,23/04/2019 23:59,0.321222344
1209,24/04/2019 23:59,0.30231847
1210,25/04/2019 23:59,0.289384162
1211,26/04/2019 23:59,0.298502165
1212,27/04/2019 23:59,0.296741186
1213,28/04/2019 23:59,0.297425567
1214,29/04/2019 23:59,0.29428929
1215,30/04/2019 23:59,0.309476229
1216,01/05/2019 23:59,0.304695977
1217,02/05/2019 23:59,0.303239383
1218,03/05/2019 23:59,0.308222279
1219,04/05/2019 23:59,0.304551567
1220,05/05/2019 23:59,0.30234225
1221,06/05/2019 23:59,0.302389421
1222,07/05/2019 23:59,0.299684464
1223,08/05/2019 23:59,0.30072122
1224,09/05/2019 23:59,0.296509188
1225,10/05/2019 23:59,0.300387279
1226,11/05/2019 23:59,0.3245434
1227,12/05/2019 23:59,0.310073863
1228,13/05/2019 23:59,0.325475054
1229,14/05/2019 23:59,0.409061732
1230,15/05/2019 23:59,0.456004828
1231,16/05/2019 23:59,0.419706776
1232,17/05/2019 23:59,0.386193206
1233,18/05/2019 23:59,0.372735503
1234,19/05/2019 23:59,0.417700207
1235,20/05/2019 23:59,0.398002636
1236,21/05/2019 23:59,0.397603235
1237,22/05/2019 23:59,0.37663701
1238,23/05/2019 23:59,0.381204147
1239,24/05/2019 23:59,0.384541474
1240,25/05/2019 23:59,0.387039826
1241,26/05/2019 23:59,0.408412609
1242,27/05/2019 23:59,0.434167865
1243,28/05/2019 23:59,0.446549037
1244,29/05/2019 23:59,0.4437128
1245,30/05/2019 23:59,0.422395416
1246,31/05/2019 23:59,0.438573772
1247,01/06/2019 23:59,0.430582978
1248,02/06/2019 23:59,0.444785149
1249,03/06/2019 23:59,0.425763605
1250,04/06/2019 23:59,0.400666611
1251,05/06/2019 23:59,0.40273186
1252,06/06/2019 23:59,0.41953965
1253,07/06/2019 23:59,0.423130362
1254,08/06/2019 23:59,0.412410974
1255,09/06/2019 23:59,0.38826606
1256,10/06/2019 23:59,0.400427358
1257,11/06/2019 23:59,0.394260925
1258,12/06/2019 23:59,0.401760225
1259,13/06/2019 23:59,0.400886911
1260,14/06/2019 23:59,0.405921438
1261,15/06/2019 23:59,0.410419349
1262,16/06/2019 23:59,0.427516493
1263,17/06/2019 23:59,0.448079928
1264,18/06/2019 23:59,0.428761381
1265,19/06/2019 23:59,0.436816527
1266,20/06/2019 23:59,0.429822881
1267,21/06/2019 23:59,0.443188365
1268,22/06/2019 23:59,0.474764309
1269,23/06/2019 23:59,0.46829102
1270,24/06/2019 23:59,0.47008774
1271,25/06/2019 23:59,0.468229035
1272,26/06/2019 23:59,0.467451034
1273,27/06/2019 23:59,0.408754389
1274,28/06/2019 23:59,0.427315369
1275,29/06/2019 23:59,0.429377627
1276,30/06/2019 23:59,0.396410514
1277,01/07/2019 23:59,0.406861925
1278,02/07/2019 23:59,0.400204077
1279,03/07/2019 23:59,0.40853186
1280,04/07/2019 23:59,0.388718559
1281,05/07/2019 23:59,0.378964283
1282,06/07/2019 23:59,0.389055035
1283,07/07/2019 23:59,0.397047202
1284,08/07/2019 23:59,0.401532651
1285,09/07/2019 23:59,0.394168112
1286,10/07/2019 23:59,0.36377484
1287,11/07/2019 23:59,0.330335437
1288,12/07/2019 23:59,0.344117776
1289,13/07/2019 23:59,0.332178881
1290,14/07/2019 23:59,0.306426234
1291,15/07/2019 23:59,0.315309961
1292,16/07/2019 23:59,0.296725935
1293,17/07/2019 23:59,0.310612625
1294,18/07/2019 23:59,0.323176305
1295,19/07/2019 23:59,0.320605088
1296,20/07/2019 23:59,0.333208764
1297,21/07/2019 23:59,0.331308604
1298,22/07/2019 23:59,0.322105592
1299,23/07/2019 23:59,0.309925969
1300,24/07/2019 23:59,0.315947132
1301,25/07/2019 23:59,0.314810483
1302,26/07/2019 23:59,0.323529819
1303,27/07/2019 23:59,0.310527737
1304,28/07/2019 23:59,0.312288324
1305,29/07/2019 23:59,0.310658024
1306,30/07/2019 23:59,0.31846984
1307,31/07/2019 23:59,0.320908941
1308,01/08/2019 23:59,0.317905751
1309,02/08/2019 23:59,0.312393809
1310,03/08/2019 23:59,0.31675717
1311,04/08/2019 23:59,0.319841986
1312,05/08/2019 23:59,0.323564135
1313,06/08/2019 23:59,0.311325801
1314,07/08/2019 23:59,0.311969427
1315,08/08/2019 23:59,0.307661235
1316,09/08/2019 23:59,0.297343339
1317,10/08/2019 23:59,0.298720573
1318,11/08/2019 23:59,0.301915339
1319,12/08/2019 23:59,0.300321618
1320,13/08/2019 23:59,0.296638514
1321,14/08/2019 23:59,0.263342934
1322,15/08/2019 23:59,0.264882182
1323,16/08/2019 23:59,0.261971378
1324,17/08/2019 23:59,0.265720685
1325,18/08/2019 23:59,0.282646346
1326,19/08/2019 23:59,0.283328145
1327,20/08/2019 23:59,0.275806048
1328,21/08/2019 23:59,0.266261069
1329,22/08/2019 23:59,0.27094409
1330,23/08/2019 23:59,0.276544691
1331,24/08/2019 23:59,0.272553013
1332,25/08/2019 23:59,0.270088104
1333,26/08/2019 23:59,0.270788031
1334,27/08/2019 23:59,0.269618265
1335,28/08/2019 23:59,0.257449684
1336,29/08/2019 23:59,0.25704516
1337,30/08/2019 23:59,0.256218074
1338,31/08/2019 23:59,0.25920442
1339,01/09/2019 23:59,0.258054059
1340,02/09/2019 23:59,0.26082049
1341,03/09/2019 23:59,0.263139115
1342,04/09/2019 23:59,0.259904812
1343,05/09/2019 23:59,0.256345915
1344,06/09/2019 23:59,0.252340219
1345,07/09/2019 23:59,0.260686774
1346,08/09/2019 23:59,0.263084325
1347,09/09/2019 23:59,0.259562344
1348,10/09/2019 23:59,0.25867118
1349,11/09/2019 23:59,0.255956468
1350,12/09/2019 23:59,0.254810892
1351,13/09/2019 23:59,0.255551259
1352,14/09/2019 23:59,0.261166744
1353,15/09/2019 23:59,0.261627842
1354,16/09/2019 23:59,0.260951726
1355,17/09/2019 23:59,0.28501284
1356,18/09/2019 23:59,0.313776352
1357,19/09/2019 23:59,0.302441356
1358,20/09/2019 23:59,0.294470187
1359,21/09/2019 23:59,0.289442537
1360,22/09/2019 23:59,0.278930518
1361,23/09/2019 23:59,0.26867506
1362,24/09/2019 23:59,0.235226231
1363,25/09/2019 23:59,0.246441404
1364,26/09/2019 23:59,0.243783596
1365,27/09/2019 23:59,0.244020617
1366,28/09/2019 23:59,0.242571316
1367,29/09/2019 23:59,0.241388125
1368,30/09/2019 23:59,0.255932528
1369,01/10/2019 23:59,0.249565139
1370,02/10/2019 23:59,0.2535386
1371,03/10/2019 23:59,0.247860175
1372,04/10/2019 23:59,0.253934692
1373,05/10/2019 23:59,0.253456983
1374,06/10/2019 23:59,0.257704522
1375,07/10/2019 23:59,0.275684642
1376,08/10/2019 23:59,0.278458772
1377,09/10/2019 23:59,0.281627003
1378,10/10/2019 23:59,0.272072761
1379,11/10/2019 23:59,0.27109947
1380,12/10/2019 23:59,0.27319147
1381,13/10/2019 23:59,0.277764584
1382,14/10/2019 23:59,0.296522934
1383,15/10/2019 23:59,0.288701664
1384,16/10/2019 23:59,0.284639801
1385,17/10/2019 23:59,0.302315117
1386,18/10/2019 23:59,0.295004747
1387,19/10/2019 23:59,0.293022499
1388,20/10/2019 23:59,0.294179478
1389,21/10/2019 23:59,0.29297924
1390,22/10/2019 23:59,0.291606903
1391,23/10/2019 23:59,0.274142524
1392,24/10/2019 23:59,0.278490508
1393,25/10/2019 23:59,0.298164751
1394,26/10/2019 23:59,0.293699495
1395,27/10/2019 23:59,0.298099971
1396,28/10/2019 23:59,0.296006809
1397,29/10/2019 23:59,0.301955518
1398,30/10/2019 23:59,0.296554884
1399,31/10/2019 23:59,0.296357604
1400,01/11/2019 23:59,0.292641586
1401,02/11/2019 23:59,0.296262709
1402,03/11/2019 23:59,0.291260553
1403,04/11/2019 23:59,0.299937429
1404,05/11/2019 23:59,0.301255271
1405,06/11/2019 23:59,0.310086087
1406,07/11/2019 23:59,0.292430951
1407,08/11/2019 23:59,0.276953205
1408,09/11/2019 23:59,0.280195989
1409,10/11/2019 23:59,0.280203555
1410,11/11/2019 23:59,0.275085733
1411,12/11/2019 23:59,0.272418209
1412,13/11/2019 23:59,0.273036164
1413,14/11/2019 23:59,0.270390864
1414,15/11/2019 23:59,0.261654484
1415,16/11/2019 23:59,0.263886496
1416,17/11/2019 23:59,0.26525301
1417,18/11/2019 23:59,0.255653383
1418,19/11/2019 23:59,0.256500397
1419,20/11/2019 23:59,0.251363656
1420,21/11/2019 23:59,0.243766078
1421,22/11/2019 23:59,0.231599653
1422,23/11/2019 23:59,0.236188456
1423,24/11/2019 23:59,0.223184374
1424,25/11/2019 23:59,0.218621517
1425,26/11/2019 23:59,0.222144783
1426,27/11/2019 23:59,0.225080755
1427,28/11/2019 23:59,0.224569621
1428,29/11/2019 23:59,0.230217299
1429,30/11/2019 23:59,0.2264744
1430,01/12/2019 23:59,0.225332798
1431,02/12/2019 23:59,0.219580691
1432,03/12/2019 23:59,0.219869625
1433,04/12/2019 23:59,0.216347527
1434,05/12/2019 23:59,0.222928393
1435,06/12/2019 23:59,0.225505005
1436,07/12/2019 23:59,0.228444748
1437,08/12/2019 23:59,0.230434948
1438,09/12/2019 23:59,0.225452194
1439,10/12/2019 23:59,0.224302269
1440,11/12/2019 23:59,0.222052868
1441,12/12/2019 23:59,0.219859459
1442,13/12/2019 23:59,0.220754528
1443,14/12/2019 23:59,0.217355795
1444,15/12/2019 23:59,0.218601301
1445,16/12/2019 23:59,0.207225103
1446,17/12/2019 23:59,0.183699254
1447,18/12/2019 23:59,0.196176346
1448,19/12/2019 23:59,0.190819496
1449,20/12/2019 23:59,0.195315626
1450,21/12/2019 23:59,0.194081908
1451,22/12/2019 23:59,0.196977734
1452,23/12/2019 23:59,0.190942674
